"animal_id","ref_layer","ref_temp"
"A060",-12,20.08
"A060",-11.5,20.41
"A060",-11,20.102
"A060",-10.5,19.679
"A060",-10,20.059
"A060",-9.5,19.498
"A060",-9,19.536
"A060",-8.5,18.654
"A060",-8,18.92
"A060",-7.5,18.312
"A060",-7,18.522
"A060",-6.5,18.299
"A060",-6,17.446
"A060",-5.5,17.806
"A060",-5,17.448
"A060",-4.5,16.592
"A060",-4,16.669
"A060",-3.5,16.847
"A060",-3,16.354
"A060",-2.5,15.592
"A060",-2,15.705
"A060",-1.5,14.943
"A060",-1,14.68
"A060",-0.5,14.792
"A060",0,14.25
"A060",0.5,14.33
"A060",1,13.871
"A060",1.5,13.407
"A060",2,13.49
"A060",2.5,12.411
"A060",3,12.783
"A060",3.5,12.75
"A060",4,12.442
"A060",4.5,12.178
"A060",5,11.751
"A060",5.5,12.064
"A060",6,11.057
"A060",6.5,11.449
"A060",7,11.011
"A060",7.5,10.743
"A060",8,10.53
"A060",8.5,10.379
"A060",9,10.541
"A060",9.5,10.11
"A060",10,10.181
"A060",10.5,10.195
"A060",11,10.546
"A060",11.5,10.045
"A060",12,9.843
"A060",12.5,9.72
"A060",13,9.631
"A060",13.5,9.026
"A060",14,9.786
"A060",14.5,9.507
"A060",15,9.484
"A060",15.5,9.041
"A060",16,9.374
"A060",16.5,9.051
"A060",17,8.986
"A060",17.5,9.067
"A060",18,9.213
"A060",18.5,8.879
"A060",19,8.802
"A060",19.5,8.466
"A060",20,8.787
